mined_at,created_at,year,month,day,day_of_week,hour,minute,screen_name,tweet_id,tweet_id_str,retweet_count,favorite_count,source,language,user_favourites_count,followers_count,friends_count,text
2020-06-21 15:08:32.082042,2009-09-22 22:11:50+00:00,2009,9,22,1,22,11,evanescence,4299730309,4299730309,31,45,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pt,424,1230546,63,"New show date - Maquinaria Festival 11/8 in Sao Paulo, Brazil, get tickets here: http://ow.ly/qAa7"
2020-06-21 15:08:32.082042,2009-10-01 05:35:53+00:00,2009,10,1,3,5,35,evanescence,4518317488,4518317488,11,22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"@AmyLeeEv, @TerryBalsamo, & @Tim_McCord are now on Twitter!"
2020-06-21 15:08:32.082042,2009-10-20 18:19:49+00:00,2009,10,20,1,18,19,evanescence,5024203874,5024203874,9,7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"Secret Show in NYC! November 4 at the Grand Ballroom. Presale on EvClub starts tomorrow 12pm EDT, available to everyone Friday 12pm EDT!"
2020-06-21 15:08:32.082042,2009-10-20 22:05:43+00:00,2009,10,20,1,22,5,evanescence,5028618927,5028618927,7,6,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,This is the link where you will be able to buy tickets for the NYC show: http://www.ticketmaster.com/event/00004347925954E8
2020-06-21 15:08:32.082042,2009-10-22 17:09:56+00:00,2009,10,22,3,17,9,evanescence,5074065715,5074065715,16,29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,http://twitpic.com/mhit8 - This is one of my favorite places. Many of our songs have started right here.
2020-06-21 15:08:32.082042,2009-10-23 16:08:15+00:00,2009,10,23,4,16,8,evanescence,5100158423,5100158423,10,7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,Tickets on sale now for the NYC 11/4 Secret show w/ @civil_twilight_ Get yours now - http://ow.ly/wbCy
2020-06-21 15:08:32.082042,2009-10-26 19:49:25+00:00,2009,10,26,0,19,49,evanescence,5181085559,5181085559,18,35,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,http://twitpic.com/n1yax - Recording demos for the new album in my studio
2020-06-21 15:08:32.082042,2009-10-27 21:51:48+00:00,2009,10,27,1,21,51,evanescence,5212097976,5212097976,14,10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"Win 2 tickets to see Evanescence perform LIVE on 11/4 in NYC (must be 18), 100th to RT wins! Rules: http://bit.ly/49HIPn"
2020-06-21 15:08:32.082042,2009-11-01 16:28:40+00:00,2009,11,1,6,16,28,evanescence,5340445812,5340445812,14,7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT @AmyLeeEV : @civil_twilight_ will be opening for us on the fourth. Check 'em out! http://tinyurl.com/kqymgy
2020-06-21 15:08:32.082042,2009-11-05 17:18:58+00:00,2009,11,5,3,17,18,evanescence,5454561105,5454561105,18,16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,In case you couldn't make it last night :) http://ow.ly/zB0M
2020-06-21 15:08:32.082042,2010-01-09 21:06:10+00:00,2010,1,9,5,21,6,evanescence,7569061766,7569061766,79,34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT@amyleeev We are officially going into the studio to record our third album next month. I'm beyond excited and will keep you up to date!
2020-06-21 15:08:32.082042,2010-01-22 18:11:05+00:00,2010,1,22,4,18,11,evanescence,8078788390,8078788390,101,27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"Today we are releasing a new song, Together Again, and the proceeds are going to help Haiti! Details to follow!"
2020-06-21 15:08:32.082042,2010-01-22 19:20:11+00:00,2010,1,22,4,19,20,evanescence,8081042469,8081042469,62,11,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"Donate $5 or more to UNF for Haiti relief to download our previously unreleased track, Together Again! www.unfoundation.org/evanescence"
2020-06-21 15:08:32.082042,2010-01-22 19:34:44+00:00,2010,1,22,4,19,34,evanescence,8081504792,8081504792,34,10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"www.unfoundation.org/evanescence (posted the link wrong the first time, sorry!)"
2020-06-21 15:08:32.082042,2010-01-23 20:50:16+00:00,2010,1,23,5,20,50,evanescence,8123370977,8123370977,88,31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"Thanks for all your kind words about Together Again. More importantly, thank you for giving to Haiti.  www.unfoundation.org/evanescence"
2020-06-21 15:08:32.082042,2010-02-19 21:45:38+00:00,2010,2,19,4,21,45,evanescence,9354113886,9354113886,55,10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"RT @AmyLeeEV: Yes, MONDAY!!! I can't believe it! :D @evrec2 the recording of the new album will really begin on monday?"
2020-06-21 15:08:32.082042,2010-02-23 16:41:40+00:00,2010,2,23,1,16,41,evanescence,9532864897,9532864897,72,15,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT @WindUpRecords  @Evanescence 's previously unreleased track #TogetherAgain is now available for DL - http://ow.ly/1anrc RT your review!
2020-06-21 15:08:32.082042,2010-02-23 22:19:34+00:00,2010,2,23,1,22,19,evanescence,9545521090,9545521090,44,15,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,"RT @AmyLeeEV  Whoa, Together Again is the #10 downloaded rock song on itunes after being up there for less than 24 hours. Not bad..."
2020-06-21 15:08:32.082042,2010-02-24 16:16:37+00:00,2010,2,24,2,16,16,evanescence,9582056811,9582056811,111,34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT @WindUpRecords New @Evanescence Video | Update from @AmyLeeEV - Watch Now: http://www.youtube.com/watch?v=1EcS4TJEGJY
2020-06-21 15:08:32.082042,2010-03-01 19:25:08+00:00,2010,3,1,0,19,25,evanescence,9837956271,9837956271,93,20,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,After much anticipation... http://bit.ly/fOZkR
2020-06-21 15:08:32.082042,2010-03-05 21:59:15+00:00,2010,3,5,4,21,59,evanescence,10043976732,10043976732,84,25,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT @WindUpRecords EXCLUSIVE: Amy Lee talks new @Evanescence album & much more. http://su.pr/4MKzxE
2020-06-21 15:08:32.082042,2010-03-10 18:24:33+00:00,2010,3,10,2,18,24,evanescence,10282792207,10282792207,40,13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT @AmyLeeEV : Just started tracking keyboards and pianos. Its my turn in the hot seat and I'm ready for the challenge! :)
2020-06-21 15:08:32.082042,2010-03-23 15:22:58+00:00,2010,3,23,1,15,22,evanescence,10930058050,10930058050,53,32,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT @WindUpRecords @AmyLeeEV http://twitvid.com/96BB7 - A very worthy first twitvid in my opinion.... ladies and gentlemen: Stompin' Steve.
2020-06-21 15:08:32.082042,2010-03-25 16:59:12+00:00,2010,3,25,3,16,59,evanescence,11043359641,11043359641,143,66,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT @AmyLeeEV  http://twitvid.com/97672 - another piece of the puzzle...
2020-06-21 15:08:32.082042,2010-10-21 17:23:38+00:00,2010,10,21,3,17,23,evanescence,28045616108,28045616108,736,250,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,Forget the place your trying to get to and see the beauty in right now
2020-06-21 15:08:32.082042,2011-04-04 16:25:16+00:00,2011,4,4,0,16,25,evanescence,54942620933308417,54942620933308417,331,68,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,"RT @amyleeev: It's official, we're going into the studio to record our new album on Monday, April 11!! Check out www.evanescence.com"
2020-06-21 15:08:32.082042,2011-04-13 16:59:14+00:00,2011,4,13,2,16,59,evanescence,58212659648139264,58212659648139264,237,38,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,Check out @amyleeev talking about the new @evanescence album w/ @SPINmagazine: http://ht.ly/4zv23
2020-06-21 15:08:32.082042,2011-04-15 15:23:58+00:00,2011,4,15,4,15,23,evanescence,58913460972552192,58913460972552192,68,16,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,@SPINmagazine just named @amyleeev part of this week's Twitter Trio! Read more: http://ht.ly/4B6m7
2020-06-21 15:08:32.082042,2011-05-10 00:29:03+00:00,2011,5,10,1,0,29,evanescence,67747943943372801,67747943943372801,1052,44,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,@evanescence is confirmed to play @rockinrio 2011 on oct 2. http://ow.ly/4QNCc
2020-06-21 15:08:32.082042,2011-05-11 13:30:27+00:00,2011,5,11,2,13,30,evanescence,68306976970514432,68306976970514432,176,51,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,"RT @amyleeev: http://twitvid.com/C4KFZ - meanwhile, in the studio..."
2020-06-21 15:08:32.082042,2011-06-07 13:33:28+00:00,2011,6,7,1,13,33,evanescence,78092210188460032,78092210188460032,154,52,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,"RT @amyleeev: http://twitvid.com/8KTWX - Perfect rainy Sunday, staying in my PJs and writing the last few lyrics for the record."
2020-06-21 15:08:32.082042,2011-06-23 23:16:46+00:00,2011,6,23,3,23,16,evanescence,84037209744867328,84037209744867328,644,116,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,The new @evanescence album will be out on 10/4! Check out @AmyLeeEv's interview with @mtvnews! http://bit.ly/mg8b09
2020-06-21 15:08:32.082042,2011-06-27 22:19:50+00:00,2011,6,27,0,22,19,evanescence,85472432927932418,85472432927932418,65,8,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,@mtvnews spoke further w/ @evanescence's @AmyLeeEV.  Read it here! http://owl.li/5rv0d
2020-06-21 15:08:32.082042,2011-07-02 00:43:29+00:00,2011,7,2,5,0,43,evanescence,86958133511061504,86958133511061504,85,21,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"RT @amyleeev: http://bit.ly/jzu2qp Translation: Ev playing Puerto Rico for the first time Oct 6, 2011. Tix at http://bit.ly/jcuvpn"
2020-06-21 15:08:32.082042,2011-07-11 14:26:34+00:00,2011,7,11,0,14,26,evanescence,90426762072293377,90426762072293377,526,90,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,"@AmyLeeEV gave @MTVNews an exclusive sneak peak of @evanescence's new single, ""What You Want"". Listen now! http://owl.li/5BpdE"
2020-06-21 15:08:32.082042,2011-07-11 22:16:21+00:00,2011,7,11,0,22,16,evanescence,90544984822005760,90544984822005760,232,44,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Tune in TOMORROW on @MTV @ 8:30am/12:30pm ET and on @mtvU @ 1:43pm/ 5:45pm ET to watch the sneak peak of #WhatYouWant! http://bit.ly/pXsxn9
2020-06-21 15:08:32.082042,2011-07-12 19:48:16+00:00,2011,7,12,1,19,48,evanescence,90870108771188736,90870108771188736,92,16,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Official EvClub Pre-sale for Nashville show on Aug 17th starts tomorrow!  Sign up to get your pre-sale tix and more! http://bit.ly/pBm7Rk
2020-06-21 15:08:32.082042,2011-07-13 14:56:03+00:00,2011,7,13,2,14,56,evanescence,91158956298346496,91158956298346496,270,48,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,@AmyLeeEV gave @mtvnews a second sneak listen into a new @evanescence track! Check out #TheOtherSide! http://owl.li/5DuTZ
2020-06-21 15:08:32.082042,2011-07-15 15:00:06+00:00,2011,7,15,4,15,0,evanescence,91884752415637604,91884752415637604,236,52,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Are you ready for a #sneakpeak of the new track, #LostInParadise? Check out @AmyLeeEV's final preview w/ @mtvnews! http://bit.ly/qMAMRz"
2020-06-21 15:08:32.082042,2011-07-15 15:17:25+00:00,2011,7,15,4,15,17,evanescence,91889110595284992,91889110595284992,91,24,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,RT @amyleeev: Harp me baby one more time http://bit.ly/r8tOYY
2020-06-21 15:08:32.082042,2011-07-20 21:20:52+00:00,2011,7,20,2,21,20,evanescence,93792511880990720,93792511880990720,266,52,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Check out the interview that @RollingStone online just did with @Evanescence frontwoman, @AmyLeeEV! http://bit.ly/o5XAOq"
2020-06-21 15:08:32.082042,2011-07-26 22:24:54+00:00,2011,7,26,1,22,24,evanescence,95982953879961601,95982953879961601,138,28,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,New #tourdates in the #UK and #Germany have been posted! Check them out:  http://bit.ly/nreD1E
2020-06-21 15:08:32.082042,2011-07-27 13:52:11+00:00,2011,7,27,2,13,52,evanescence,96216313432768512,96216313432768512,410,66,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Check out this new @evanescence band photo and share it with your friends! http://goo.gl/tBM7d
2020-06-21 15:08:32.082042,2011-08-01 22:33:14+00:00,2011,8,1,0,22,33,evanescence,98159379404169217,98159379404169217,193,40,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Check out the footage that @mtvnews captured from Saturday's @evanescence music video shoot! #WhatYouWant http://bit.ly/qGA7zX
2020-06-21 15:08:32.082042,2011-08-02 15:57:08+00:00,2011,8,2,1,15,57,evanescence,98422084362964992,98422084362964992,185,43,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Watch this video of the @AmyLeeEv and the band talking about their upcoming #album! http://goo.gl/rJx7X
2020-06-21 15:08:32.082042,2011-08-03 15:22:08+00:00,2011,8,3,2,15,22,evanescence,98775667386232832,98775667386232832,123,27,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,The band would like to thank those who attended the #WhatYouWant vid shoot Saturday. Check out this crowd photo from it! http://owl.li/5Udmn
2020-06-21 15:08:32.082042,2011-08-03 19:40:22+00:00,2011,8,3,2,19,40,evanescence,98840651193516032,98840651193516032,122,31,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,RT @AmyLeeEV: Watch us perform our new single live for a Worldwide TV Premiere! Go to http://bit.ly/nONoOy for details
2020-06-21 15:08:32.082042,2011-08-04 14:38:02+00:00,2011,8,4,3,14,38,evanescence,99126954556530688,99126954556530688,317,51,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Tune in to @MTV on Monday, August 8 at 7:54 p.m. ET/PT to catch @evanescence premiere their new single, #WhatYouWant! http://goo.gl/S5EbM"
2020-06-21 15:08:32.082042,2011-08-08 14:27:19+00:00,2011,8,8,0,14,27,evanescence,100573809207283713,100573809207283713,122,15,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,@Evanescence needs your questions!  Tweet a video question to @mtvnews and tag it #EVMTV! Details here: http://bit.ly/qxzyTv
2020-06-21 15:08:32.082042,2011-08-08 17:12:05+00:00,2011,8,8,0,17,12,evanescence,100615274767716353,100615274767716353,320,30,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Don't forget to catch @Evanescence premiere #WhatYouWant TONIGHT at 7:54p.m. ET/PT on @mtv and MTV.com! Via @mtvnews: http://bit.ly/oTRuSk
2020-06-21 15:08:32.082042,2011-08-08 23:50:11+00:00,2011,8,8,0,23,50,evanescence,100715457929158656,100715457929158656,321,45,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,@Evanescence is performing #WhatYouWant right now on @MTV! Check out the live stream here: http://bit.ly/p8jHe4
2020-06-21 15:08:32.082042,2011-08-09 15:03:20+00:00,2011,8,9,1,15,3,evanescence,100945263312642049,100945263312642049,413,59,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,@Evanescence's new single #WhatYouWant is available today on @iTunesMusic! Download it now! http://bit.ly/p1q2AJ
2020-06-21 15:08:32.082042,2011-08-10 15:19:14+00:00,2011,8,10,2,15,19,evanescence,101311651264991234,101311651264991234,140,19,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"After you dload it, choose your favorite lyrics from #WhatYouWant and share w/ your friends on @Twitter and @Facebook! http://bit.ly/pOaydx"
2020-06-21 15:08:32.082042,2011-08-10 18:06:06+00:00,2011,8,10,2,18,6,evanescence,101353644498239488,101353644498239488,115,15,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,"If you're #nowplaying ""What You Want"", check in to @evanescence on @getglue to unlock an exclusive sticker! http://bit.ly/qFbrnN"
2020-06-21 15:08:32.082042,2011-08-11 18:27:18+00:00,2011,8,11,3,18,27,evanescence,101721366088253441,101721366088253441,72,10,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Pre-sale tix for the 10/28 @evanescence show in Worcester, MA ends at 10pm tonight. Order now! http://bit.ly/qqO6KB"
2020-06-21 15:08:32.082042,2011-08-11 21:48:22+00:00,2011,8,11,3,21,48,evanescence,101771968700891136,101771968700891136,94,18,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,"@mtvnews reports on how a new @Evanescence song, #NeverGoBack, was inspired by the tragedy in #Japan. Check it out: http://on.mtv.com/ogcxSZ"
2020-06-21 15:08:32.082042,2011-08-16 14:52:00+00:00,2011,8,16,1,14,52,evanescence,103479123996975104,103479123996975104,225,30,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,#WhatYouWant is now available everywhere! Download/Stream it from your preferred digital retailer: http://t.co/AkOXno8
2020-06-21 15:08:32.082042,2011-08-17 14:46:43+00:00,2011,8,17,2,14,46,evanescence,103840184210161664,103840184210161664,140,25,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Share @evanescence using #Soundtracking and tag it #EVcomeback for a chance to win CDs from the EV catalog! http://t.co/0uCx5Eq
2020-06-21 15:08:32.082042,2011-08-17 17:55:21+00:00,2011,8,17,2,17,55,evanescence,103887653644156928,103887653644156928,94,20,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Check out this interview with upcoming tour mate, @taylormomsen from #ThePrettyReckless! http://t.co/taduHZ0"
2020-06-21 15:08:32.082042,2011-08-17 18:01:19+00:00,2011,8,17,2,18,1,evanescence,103889157042081792,103889157042081792,127,12,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"In case you missed it, ""What You Want"" is available on @iTunesMusic! Download it now and tell your friends! http://t.co/6EsWf4g"
2020-06-21 15:08:32.082042,2011-08-18 18:21:25+00:00,2011,8,18,3,18,21,evanescence,104256601518637056,104256601518637056,102,32,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,The video interview from @Rhapsody's #EvanescenceBox is posted! Check out @amyleeEv's answers to your questions! http://t.co/Vx60rVJ
2020-06-21 15:08:32.082042,2011-08-22 21:00:43+00:00,2011,8,22,0,21,0,evanescence,105746240939114496,105746240939114496,39,7,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,"Congrats to the #Soundtracking #EvComeback winners!: @bigga_paparazzi, @BarbySwag, @MsMindFreak! Prize info will be sent via DM."
2020-06-21 15:08:32.082042,2011-08-23 14:29:11+00:00,2011,8,23,1,14,29,evanescence,106010097410519043,106010097410519043,110,16,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Listen to #WhatYouWant and love the track on @hypem! http://j.mp/mU9AAJ
2020-06-21 15:08:32.082042,2011-08-23 17:56:06+00:00,2011,8,23,1,17,56,evanescence,106062168201494528,106062168201494528,155,24,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Calling all UK Fans! The brand new single #WhatYouWant is out now! Download your copy on @iTunesMusic: http://t.co/hJFm5Y1
2020-06-21 15:08:32.082042,2011-08-23 22:03:53+00:00,2011,8,23,1,22,3,evanescence,106124527465005057,106124527465005057,154,39,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,424,1230546,63,RT: @AmyLeeEV: Finished editing the What You Want video today! You're gonna see it sooooooon
2020-06-21 15:08:32.082042,2011-08-25 17:02:27+00:00,2011,8,25,3,17,2,evanescence,106773445345427456,106773445345427456,112,17,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,RT @WindUpRecords: Check out this @RollingStone article about some new @Evanescence songs! http://j.mp/qtJ7d1
2020-06-21 15:08:32.082042,2011-08-25 20:35:32+00:00,2011,8,25,3,20,35,evanescence,106827070247677952,106827070247677952,147,36,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Check out this photo of the band in the recording studio! http://t.co/Mnh0Cht
2020-06-21 15:08:32.082042,2011-08-30 14:27:13+00:00,2011,8,30,1,14,27,evanescence,108546317143388160,108546317143388160,173,24,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Check out the new visualizer for #WhatYouWant and share it with your friends! http://j.mp/qbgpMv
2020-06-21 15:08:32.082042,2011-08-30 16:51:32+00:00,2011,8,30,1,16,51,evanescence,108582636108251137,108582636108251137,349,53,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,The artwork for the new EV album is complete! Take a look here and let your friends know to check it out! http://t.co/cwGYSSA
2020-06-21 15:08:32.082042,2011-09-01 19:10:25+00:00,2011,9,1,3,19,10,evanescence,109342361468928001,109342361468928001,154,33,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Check out this photo of @AmyLeeEv recording vocals for the new album! http://j.mp/ovxQPJ
2020-06-21 15:08:32.082042,2011-09-06 15:06:39+00:00,2011,9,6,1,15,6,evanescence,111092958295625728,111092958295625728,64,13,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,@AmyLeeEv reflects on @PearlJam! Watch it here on @mtvnews: http://t.co/IOcgMoW
2020-06-21 15:08:32.082042,2011-09-06 15:26:45+00:00,2011,9,6,1,15,26,evanescence,111098016525590529,111098016525590529,92,14,"<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>",en,424,1230546,63,@AmyLeeEv stopped by 105 Radio in Zurich. Check it out! http://t.co/R7WT2Sv
2020-06-21 15:08:32.082042,2011-09-07 14:02:02+00:00,2011,9,7,2,14,2,evanescence,111439083502448640,111439083502448640,70,8,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Several shows in #Europe are now #soldout. For updated info on all fall shows, head to the band's tour page: http://j.mp/pN87w5"
2020-06-21 15:08:32.082042,2011-09-07 16:42:31+00:00,2011,9,7,2,16,42,evanescence,111479470413725696,111479470413725696,31,9,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,424,1230546,63,@Metal_Hammer asked you for questions to throw at @AmyLeeEv. See what she had to say in this video on @MUZUTV! http://t.co/f2y8BhZ
2020-06-21 15:08:32.082042,2011-09-08 15:04:30+00:00,2011,9,8,3,15,4,evanescence,111817191099342850,111817191099342850,309,33,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,The music video for #WhatYouWant premieres on Sep 13. Check out this sneak peak from it! http://t.co/dlMEEZX
2020-06-21 15:08:32.082042,2011-09-09 18:55:05+00:00,2011,9,9,4,18,55,evanescence,112237605260759040,112237605260759040,63,10,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Fan Listening Session - Paris http://t.co/VlZEbVn
2020-06-21 15:08:32.082042,2011-09-09 18:56:36+00:00,2011,9,9,4,18,56,evanescence,112237988683055104,112237988683055104,83,12,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Another shot of @AmyLeeEv and fans at the band's listening session in #Paris. http://t.co/jA3Oe2s
2020-06-21 15:08:32.082042,2011-09-12 17:54:58+00:00,2011,9,12,0,17,54,evanescence,113309643471728641,113309643471728641,138,24,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"EV's upcoming, self-titled album made it onto @SPINmagazine's ""26 Fall Albums That Matter Most."" Check it out here! http://t.co/WTbBotU"
2020-06-21 15:08:32.082042,2011-09-13 15:05:33+00:00,2011,9,13,1,15,5,evanescence,113629394093875201,113629394093875201,265,31,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,The #WhatYouWant music video premieres today on @VEVO! Watch it here http://t.co/ZotHW4G then dload it on #iTunes! http://t.co/DvD1xZr
2020-06-21 15:08:32.082042,2011-09-13 19:01:00+00:00,2011,9,13,1,19,1,evanescence,113688648431575041,113688648431575041,264,45,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Can't wait for Oct 11? Pre-order the band's new, self-titled album #Evanescence on #iTunes today! http://j.mp/qNacvc"
2020-06-21 15:08:32.082042,2011-09-16 14:55:51+00:00,2011,9,16,4,14,55,evanescence,114714117008400385,114714117008400385,65,14,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"Did you pre-order the album http://t.co/AdtGRKph ? If you're pumped for it, check-in @getglue to unlock a lim sticker! http://t.co/ilvXwSbo"
2020-06-21 15:08:32.082042,2011-09-16 16:51:38+00:00,2011,9,16,4,16,51,evanescence,114743253550632960,114743253550632960,93,21,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,"EV's new merch store just launched! SHOP NOW for tees, CDs, pre-order bundles and more via @band_merch! http://t.co/lLE779vO"
2020-06-21 15:08:32.082042,2011-09-16 18:45:40+00:00,2011,9,16,4,18,45,evanescence,114771952471777280,114771952471777280,368,64,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",en,424,1230546,63,Listen to the new track #MadeofStone from @Evanescence's upcoming album! Stream it and check out the lyrics here: http://t.co/GmWlB0wZ
